brand,3G,4G,5G,Announced,Status,Weight,Length,Width,Diameter,SIM,Display Type,Display Size,ppi,body ratio,OS,battery_capacity,Price,CPU,ratio,pixel,GPU,Loudspeaker,3.5mm jack,Chipset,Card slot,RAM,Storage
5,True,True,False,2019.0,0,320.0,206.4,125.2,7.4,2,1,8.4,359.0,79.2,0,6100.0,260.0,8.0,0,4096000.0,3,False,False,3,7,4.0,64.0
5,True,True,False,2019.0,0,171.0,157.4,74.8,7.3,2,2,6.39,403.0,85.1,0,3500.0,390.0,8.0,11,2527200.0,3,True,False,3,0,8.0,128.0
5,True,True,False,2019.0,0,171.0,157.4,74.8,7.3,2,2,6.39,403.0,85.1,0,3500.0,360.0,8.0,11,2527200.0,3,True,False,3,0,8.0,128.0
5,True,True,False,2019.0,0,196.8,163.5,77.3,8.9,2,1,6.59,391.0,84.3,0,4000.0,220.0,8.0,11,2527200.0,3,True,True,3,7,4.0,64.0
5,True,True,False,2019.0,0,196.8,163.5,77.3,8.8,2,1,6.59,391.0,84.3,0,4000.0,280.0,8.0,11,2527200.0,3,True,True,3,7,4.0,64.0
5,True,True,True,2019.0,0,233.0,174.6,85.4,8.4,2,2,7.2,346.0,87.6,0,4200.0,760.0,8.0,12,2423520.0,3,False,False,3,0,6.0,128.0
5,True,True,False,2019.0,0,192.0,158.0,73.4,8.4,2,2,6.47,398.0,88.6,0,4200.0,670.0,8.0,11,2527200.0,3,True,False,3,0,6.0,128.0
5,True,True,False,2019.0,0,165.0,149.1,71.4,7.6,2,2,6.1,422.0,85.8,0,3650.0,168.95,8.0,11,2527200.0,3,True,True,3,0,8.0,64.0
5,True,True,False,2019.0,0,159.0,152.9,72.7,7.4,2,1,6.15,415.0,84.2,0,3340.0,420.0,8.0,8,2496960.0,3,True,True,3,7,4.0,64.0
5,True,True,False,2019.0,0,159.0,152.9,72.7,7.4,2,1,6.15,415.0,84.2,0,3340.0,270.0,8.0,8,2496960.0,3,True,True,3,7,4.0,128.0
5,True,True,False,2019.0,0,146.0,147.1,70.8,8.5,2,1,5.71,295.0,78.1,0,3020.0,130.0,4.0,4,1094400.0,5,True,True,4,7,2.0,16.0
5,True,True,False,2019.0,0,150.0,156.3,73.5,8.0,2,1,6.09,283.0,78.7,0,3020.0,120.0,8.0,11,1123200.0,5,True,True,4,7,3.0,32.0
5,True,True,False,2019.0,0,160.0,155.2,73.4,8.0,2,1,6.21,415.0,83.1,0,3400.0,200.0,8.0,11,2527200.0,3,True,True,3,7,4.0,64.0
5,True,True,False,2018.0,0,210.0,177.6,86.2,8.5,2,1,7.12,350.0,83.5,0,5000.0,280.0,8.0,12,2423520.0,0,True,True,7,7,4.0,128.0
5,True,True,False,2019.0,0,310.0,204.2,122.2,8.2,2,1,8.0,283.0,74.4,0,5100.0,160.0,8.0,0,2304000.0,3,False,True,3,7,3.0,32.0
5,True,True,False,2019.0,0,150.0,156.3,73.5,8.0,2,1,6.09,282.0,79.2,0,3020.0,120.0,4.0,11,1123200.0,5,True,True,4,7,3.0,32.0
5,True,True,False,2019.0,0,150.0,156.3,73.5,8.0,2,1,6.09,282.0,79.2,0,3020.0,130.0,4.0,11,1123200.0,5,True,True,4,7,2.0,32.0
5,True,True,False,2019.0,0,168.0,158.9,76.9,8.1,2,1,6.26,269.0,80.0,0,4000.0,180.0,8.0,4,1094400.0,0,True,True,7,7,3.0,32.0
5,True,True,False,2019.0,0,168.0,158.9,76.9,8.1,2,1,6.26,269.0,80.0,0,4000.0,200.0,8.0,4,1094400.0,0,True,True,7,7,3.0,32.0
5,True,True,False,2019.0,0,168.0,158.9,76.9,8.1,2,1,6.26,269.0,80.0,0,4000.0,200.0,8.0,4,1094400.0,0,True,True,7,7,3.0,32.0
5,True,True,False,2018.0,0,142.0,146.5,70.9,8.3,2,1,5.45,295.0,73.8,0,3020.0,100.0,4.0,3,1036800.0,5,True,True,4,7,1.0,16.0
5,True,True,False,2018.0,0,160.0,155.2,73.4,8.0,2,1,6.21,415.0,83.1,0,3400.0,200.0,8.0,11,2527200.0,3,True,True,3,7,3.0,32.0
5,True,True,False,2018.0,0,168.0,158.9,76.9,8.1,2,1,6.26,269.0,80.0,0,4000.0,130.0,8.0,4,1094400.0,0,True,True,7,7,3.0,32.0
5,True,True,False,2018.0,0,187.0,157.8,72.3,9.7,2,2,6.39,538.0,87.9,0,4200.0,1200.0,8.0,11,4492800.0,3,False,False,3,0,8.0,256.0
5,True,True,False,2018.0,0,232.0,174.6,85.4,8.2,2,2,7.2,346.0,87.6,0,5000.0,580.0,8.0,12,2423520.0,3,False,True,3,0,6.0,128.0
5,True,True,False,2018.0,0,189.0,157.8,72.3,8.6,2,2,6.39,538.0,87.9,0,4200.0,800.0,8.0,11,4492800.0,3,False,False,3,0,6.0,128.0
5,True,True,False,2018.0,0,188.0,158.2,77.2,8.3,2,1,6.53,381.0,88.0,0,4000.0,460.0,8.0,12,2423520.0,3,False,True,3,0,6.0,64.0
5,True,True,False,2018.0,0,460.0,243.0,164.0,7.8,2,1,10.1,224.0,74.2,0,5100.0,170.0,8.0,0,2304000.0,3,False,True,3,7,2.0,16.0
5,True,True,False,2018.0,0,475.0,243.4,162.2,7.7,2,1,10.1,224.0,74.9,0,7500.0,200.0,8.0,0,2304000.0,3,False,True,3,7,3.0,32.0
5,True,True,False,2018.0,0,173.0,162.4,77.1,8.1,2,1,6.5,396.0,82.8,0,4000.0,180.0,8.0,11,2527200.0,3,True,True,3,7,3.0,64.0
5,True,True,False,2018.0,0,172.0,158.3,75.3,7.6,2,1,6.3,409.0,81.7,0,3750.0,230.0,8.0,11,2527200.0,3,True,True,3,7,4.0,64.0
5,True,True,False,2018.0,0,160.0,155.2,73.4,8.0,2,1,6.21,415.0,83.1,0,3400.0,260.0,8.0,11,2527200.0,3,True,True,3,7,3.0,64.0
5,True,True,False,2018.0,0,169.0,157.6,75.2,7.6,2,1,6.3,409.0,82.2,0,3340.0,220.0,8.0,11,2527200.0,3,True,True,3,7,4.0,64.0
5,True,True,False,2018.0,0,166.0,157.0,73.7,7.3,2,1,6.3,409.0,84.2,0,3750.0,350.0,8.0,11,2527200.0,3,True,True,3,7,6.0,64.0
5,True,True,False,2018.0,0,142.0,146.5,70.9,8.3,2,1,5.45,295.0,73.8,0,3020.0,100.0,4.0,3,1036800.0,5,True,True,4,7,1.0,16.0
5,True,True,False,2018.0,0,175.0,145.1,73.7,9.5,0,1,5.0,196.0,64.4,0,2280.0,90.0,4.0,1,409920.0,3,True,True,4,7,1.0,8.0
5,True,True,False,2018.0,0,150.0,152.4,73.0,7.8,2,1,5.7,282.0,75.4,0,3000.0,140.0,4.0,3,1036800.0,0,True,True,7,7,2.0,16.0
5,True,True,False,2018.0,0,150.0,152.4,73.0,7.8,2,1,5.7,282.0,75.4,0,3000.0,150.0,4.0,3,1036800.0,0,True,True,7,7,2.0,16.0
5,True,True,False,2018.0,0,180.0,155.0,73.9,7.8,2,2,6.1,408.0,82.0,0,4000.0,410.0,8.0,12,2419200.0,3,False,False,3,1,6.0,64.0
5,True,True,False,2018.0,0,165.0,149.1,70.8,7.7,2,1,5.8,429.0,80.4,0,3400.0,330.0,8.0,12,2419200.0,3,True,False,3,1,4.0,64.0
5,True,True,False,2018.0,0,145.0,148.6,71.2,7.4,2,1,5.84,432.0,80.5,0,3000.0,240.0,8.0,4,2462400.0,3,True,True,3,7,3.0,32.0
5,True,True,False,2018.0,0,155.0,158.3,76.7,7.8,2,1,5.99,269.0,76.3,0,3000.0,150.0,8.0,3,1036800.0,0,True,True,7,7,3.0,32.0
5,True,True,False,2018.0,0,155.0,158.3,76.7,7.8,2,1,5.99,269.0,76.3,0,3000.0,170.0,8.0,3,1036800.0,0,True,True,7,7,3.0,32.0
5,True,True,False,2018.0,0,155.0,158.3,76.7,7.8,2,1,5.99,269.0,76.3,0,3000.0,150.0,8.0,3,1036800.0,0,True,True,7,7,2.0,16.0
5,True,True,False,2018.0,0,170.0,157.2,75.3,7.9,2,1,5.93,407.0,76.7,0,4000.0,220.0,8.0,3,2332800.0,3,True,True,3,7,3.0,32.0
5,True,True,False,2018.0,0,498.0,258.7,171.8,7.3,2,1,10.8,280.0,76.1,0,7500.0,390.0,8.0,0,4096000.0,0,False,False,3,7,4.0,64.0
5,True,True,False,2018.0,0,498.0,258.7,171.8,7.3,2,1,10.8,280.0,76.1,0,7500.0,290.0,8.0,0,4096000.0,3,False,False,3,7,4.0,32.0
5,True,True,False,2018.0,0,316.0,212.6,124.8,7.3,2,1,8.4,359.0,77.1,0,5100.0,290.0,8.0,0,4096000.0,3,False,False,3,7,4.0,32.0
5,True,True,False,2017.0,0,143.0,150.1,72.1,7.5,2,1,5.65,427.0,76.1,0,3000.0,170.0,8.0,3,2332800.0,3,True,True,3,7,3.0,32.0
5,True,True,False,2017.0,0,169.0,156.9,75.1,7.5,2,1,6.0,403.0,78.5,0,3340.0,200.0,8.0,3,2332800.0,3,True,True,3,7,4.0,64.0
5,True,True,False,2017.0,0,178.0,154.2,74.5,7.9,2,2,6.0,402.0,80.9,0,4000.0,600.0,8.0,3,2332800.0,3,True,False,3,1,6.0,256.0
5,True,True,False,2017.0,0,178.0,154.2,74.5,7.9,2,2,6.0,402.0,80.9,0,4000.0,450.0,8.0,3,2332800.0,3,False,False,3,1,4.0,64.0
5,True,True,False,2017.0,0,186.0,150.5,77.8,8.2,2,1,5.9,499.0,81.6,0,4000.0,230.0,8.0,1,3686400.0,3,False,True,3,7,4.0,64.0
5,True,True,False,2017.0,0,164.0,156.2,75.2,7.5,2,1,5.9,409.0,76.5,0,3340.0,190.0,8.0,3,2332800.0,3,True,True,3,7,4.0,64.0
5,True,True,False,2017.0,0,145.0,143.5,71.0,8.1,2,1,5.0,294.0,67.6,0,3020.0,150.0,4.0,1,921600.0,0,True,True,7,7,2.0,16.0
5,True,True,False,2017.0,0,165.0,153.6,76.4,8.4,2,1,5.5,267.0,71.1,0,4000.0,180.0,8.0,1,921600.0,0,True,True,7,7,3.0,32.0
5,True,True,False,2017.0,0,310.0,213.3,123.3,7.5,2,1,8.0,283.0,70.6,0,4800.0,270.0,8.0,0,2304000.0,0,True,True,7,7,4.0,16.0
5,True,True,False,2017.0,0,460.0,229.8,159.8,8.0,0,1,9.6,157.0,72.8,0,4800.0,180.0,4.0,0,1024000.0,0,True,True,7,7,1.0,16.0
5,True,True,False,2017.0,0,310.0,241.3,171.5,7.1,2,1,10.1,224.0,71.5,0,6660.0,250.0,8.0,0,2304000.0,0,False,True,7,7,4.0,16.0
5,True,True,False,2017.0,0,169.0,153.9,74.9,6.9,2,1,5.5,401.0,72.3,0,3340.0,300.0,8.0,1,2073600.0,3,True,True,3,7,4.0,64.0
5,True,True,False,2017.0,0,143.0,142.2,68.9,6.9,2,1,5.0,443.0,69.7,0,2950.0,250.0,8.0,1,2073600.0,3,True,True,3,7,4.0,64.0
5,True,True,False,2016.0,0,140.0,143.8,72.0,8.9,0,1,5.0,294.0,66.6,0,2200.0,130.0,4.0,1,921600.0,3,True,True,4,7,2.0,16.0
5,True,True,False,2017.0,0,350.0,211.1,124.7,8.0,2,1,8.0,189.0,70.5,0,4800.0,160.0,4.0,0,1024000.0,0,True,True,7,1,2.0,16.0
5,True,True,False,2017.0,0,150.0,143.8,72.0,8.4,2,1,5.0,294.0,66.6,0,3000.0,140.0,4.0,1,921600.0,3,True,True,4,7,2.0,16.0
5,True,True,False,2017.0,0,150.0,143.8,72.0,8.4,2,1,5.0,294.0,66.6,0,3000.0,120.0,4.0,1,921600.0,3,True,True,4,7,2.0,16.0
5,True,True,False,2017.0,0,175.0,145.1,73.7,9.5,0,1,5.0,196.0,64.4,0,2200.0,90.0,4.0,1,409920.0,3,True,True,4,7,1.0,8.0
5,True,True,False,2017.0,0,165.0,153.5,74.2,7.0,2,1,5.5,540.0,71.6,0,3750.0,240.0,8.0,1,3686400.0,3,False,True,3,7,4.0,64.0
5,True,True,False,2017.0,0,145.0,145.3,69.3,7.0,2,1,5.1,432.0,71.2,0,3200.0,280.0,8.0,1,2073600.0,3,True,True,3,7,4.0,32.0
5,True,True,False,2017.0,0,146.0,146.5,72.0,7.2,2,1,5.2,424.0,70.7,0,3000.0,230.0,8.0,1,2073600.0,3,True,True,3,7,3.0,32.0
5,True,True,False,2017.0,0,147.0,147.2,72.9,7.6,2,1,5.2,424.0,69.5,0,3000.0,170.0,8.0,1,2073600.0,3,True,True,3,7,3.0,16.0
5,True,True,False,2016.0,2,138.0,143.5,69.9,7.6,0,2,5.0,294.0,68.7,0,3020.0,250.0,8.0,1,921600.0,0,True,True,7,7,2.0,16.0
5,True,True,False,2016.0,2,169.0,152.0,75.0,7.5,2,2,5.5,534.0,73.2,0,4000.0,400.0,8.0,1,3686400.0,3,False,True,3,1,4.0,64.0
5,True,True,False,2016.0,2,169.0,152.0,75.0,7.5,2,2,5.5,534.0,73.2,0,4000.0,920.0,8.0,1,3686400.0,3,False,True,3,1,6.0,256.0
5,True,True,False,2016.0,2,190.0,156.9,78.9,7.9,2,1,5.9,373.0,77.5,0,4000.0,320.0,8.0,1,2073600.0,3,False,True,3,7,4.0,32.0
5,True,True,False,2016.0,2,326.0,215.5,124.2,7.3,2,1,8.4,359.0,76.4,0,5100.0,280.0,8.0,0,4096000.0,3,False,True,3,7,4.0,32.0
5,True,True,False,2016.0,2,160.0,151.8,75.7,7.3,2,1,5.5,401.0,72.6,0,3340.0,250.0,8.0,1,2073600.0,0,True,True,7,7,3.0,32.0
5,True,True,False,2016.0,2,146.0,141.2,69.1,7.1,2,1,5.0,441.0,70.6,0,3020.0,200.0,8.0,1,2073600.0,0,True,True,7,7,3.0,32.0
5,True,True,False,2016.0,2,495.0,259.1,156.4,8.5,2,1,10.0,226.0,71.6,0,6660.0,240.0,8.0,0,2304000.0,0,True,True,7,7,2.0,16.0
5,True,True,False,2016.0,2,278.0,191.8,107.0,8.5,0,1,7.0,170.0,67.2,0,4100.0,150.0,4.0,1,614400.0,0,True,True,6,5,1.0,8.0
5,True,True,False,2016.0,2,160.0,151.8,75.7,7.3,2,1,5.5,401.0,72.6,0,3340.0,280.0,8.0,1,2073600.0,0,True,True,7,7,3.0,32.0
5,True,False,False,2016.0,2,278.0,191.8,107.0,8.5,0,1,7.0,170.0,67.2,0,4100.0,100.0,4.0,1,614400.0,0,True,True,6,7,2.0,16.0
5,True,True,False,2016.0,2,150.0,134.2,66.7,9.9,0,5,4.5,218.0,62.3,0,2100.0,80.0,4.0,1,409920.0,3,True,True,4,6,1.0,8.0
5,True,True,False,2016.0,2,135.0,143.8,72.0,8.9,0,1,5.0,294.0,66.6,0,2200.0,110.0,4.0,1,921600.0,3,True,True,4,6,1.0,8.0
5,True,True,False,2016.0,2,147.0,146.8,72.6,7.5,2,1,5.2,424.0,69.9,0,3000.0,210.0,8.0,1,2073600.0,3,True,True,3,7,2.0,16.0
5,True,True,False,2016.0,2,162.0,152.3,75.3,7.0,2,0,5.5,401.0,72.7,0,3400.0,430.0,8.0,1,2073600.0,3,False,True,3,7,4.0,32.0
5,False,True,False,2016.0,2,144.0,145.0,70.9,7.0,2,1,5.2,423.0,72.9,0,3000.0,340.0,8.0,1,2073600.0,3,True,True,3,7,3.0,32.0
5,True,True,False,2016.0,2,500.0,239.8,172.8,7.4,0,1,10.1,224.0,71.4,0,6660.0,250.0,8.0,0,2304000.0,3,False,True,3,1,2.0,16.0
5,True,True,False,2015.0,2,135.0,143.5,71.0,7.6,2,1,5.0,294.0,67.6,0,2200.0,200.0,8.0,1,921600.0,3,True,True,4,7,2.0,16.0
5,True,True,False,2015.0,2,185.0,157.1,80.6,7.9,2,1,6.0,368.0,78.0,0,4000.0,300.0,8.0,1,2073600.0,3,True,True,3,7,3.0,32.0
5,True,True,False,2015.0,2,160.0,143.1,71.8,9.7,0,1,5.0,294.0,67.1,0,4000.0,190.0,4.0,1,921600.0,3,True,True,4,7,2.0,16.0
5,True,True,False,2015.0,2,178.0,159.3,77.8,7.3,2,2,5.7,518.0,71.4,0,3450.0,300.0,8.0,1,3686400.0,0,False,True,7,1,3.0,32.0
5,True,True,False,2015.0,2,156.0,149.8,75.3,7.2,2,2,5.5,401.0,73.9,0,2700.0,350.0,8.0,1,2073600.0,3,True,True,3,7,3.0,32.0
5,True,True,False,2015.0,2,125.0,143.5,72.1,8.5,0,1,5.0,294.0,66.6,0,2200.0,90.0,4.0,1,921600.0,0,False,True,7,7,1.0,8.0
5,True,True,False,2015.0,2,330.0,214.8,124.0,7.8,0,1,8.0,283.0,69.7,0,4800.0,250.0,8.0,0,2304000.0,3,False,True,3,7,2.0,16.0
5,True,True,False,2015.0,2,141.5,135.9,67.7,10.0,0,1,4.5,218.0,60.7,0,2000.0,110.0,4.0,1,409920.0,0,True,True,7,6,1.0,8.0
5,True,False,False,2015.0,2,160.0,142.0,72.6,9.6,0,1,5.0,196.0,66.8,0,2000.0,130.0,4.0,1,409920.0,0,True,True,7,6,1.0,4.0
5,True,True,False,2015.0,2,131.0,143.0,70.6,7.7,2,1,5.0,294.0,68.3,0,2200.0,180.0,8.0,1,921600.0,0,True,True,7,7,2.0,16.0
5,True,True,False,2015.0,2,131.0,143.0,70.6,7.7,2,1,5.0,294.0,68.3,0,2200.0,170.0,8.0,1,921600.0,3,True,True,3,7,2.0,16.0
5,True,True,False,2015.0,2,228.0,182.7,93.0,6.8,2,1,6.8,326.0,74.1,0,4360.0,400.0,8.0,1,2073600.0,3,True,True,3,7,3.0,64.0
5,True,True,False,2015.0,2,144.0,144.9,72.1,6.4,2,1,5.2,424.0,71.4,0,2680.0,230.0,8.0,1,2073600.0,3,True,True,3,7,3.0,16.0
5,True,True,False,2015.0,2,150.0,144.5,72.4,8.4,0,1,5.0,294.0,65.9,0,2200.0,170.0,4.0,1,921600.0,0,True,True,7,6,1.0,8.0
5,True,True,False,2015.0,2,178.0,144.0,72.9,10.2,0,1,5.0,196.0,65.6,0,2000.0,140.0,4.0,1,409920.0,0,True,True,7,6,1.0,4.0
5,True,False,False,2015.0,2,118.0,122.6,63.8,10.9,0,1,4.0,245.0,56.4,0,1730.0,90.0,4.0,1,409920.0,3,True,True,4,6,0.5,4.0
5,True,False,False,2014.0,2,150.0,134.2,67.0,10.2,0,5,4.5,218.0,62.1,0,1750.0,80.0,2.0,1,409920.0,3,True,True,4,6,0.5,4.0
5,True,False,False,2014.0,2,130.0,116.5,60.6,12.3,1,5,3.5,165.0,51.7,0,1350.0,130.0,2.0,7,153600.0,3,True,True,4,6,0.5,4.0
5,True,True,False,2014.0,2,173.0,161.0,84.5,9.2,0,1,6.0,245.0,72.9,0,3500.0,200.0,4.0,1,921600.0,0,True,True,7,6,1.0,8.0
5,True,True,False,2014.0,2,185.0,157.0,81.0,7.9,2,1,6.0,367.0,78.0,0,4100.0,500.0,8.0,1,2073600.0,3,True,True,3,7,3.0,64.0
5,True,True,False,2015.0,2,433.0,248.5,150.0,8.3,0,1,9.6,157.0,71.7,0,4800.0,180.0,4.0,0,1024000.0,0,True,True,7,6,1.0,8.0
5,True,False,False,2014.0,2,360.0,210.6,127.7,7.9,0,1,8.0,188.0,69.7,0,4800.0,150.0,4.0,0,1024000.0,0,True,True,7,6,1.0,8.0
5,True,True,False,2014.0,2,160.0,142.9,72.0,8.5,0,1,5.0,294.0,67.0,0,2000.0,180.0,4.0,1,921600.0,0,True,True,7,6,1.0,8.0
5,True,True,False,2014.0,2,153.0,133.0,68.0,9.5,0,1,4.5,218.0,61.7,0,2000.0,130.0,4.0,1,409920.0,0,True,True,7,6,1.0,4.0
5,True,True,False,2014.0,2,165.0,153.5,77.3,7.6,0,1,5.5,267.0,70.3,0,3000.0,260.0,4.0,1,921600.0,0,True,True,7,6,2.0,16.0
5,True,True,False,2014.0,2,185.0,157.0,81.0,7.9,2,1,6.0,368.0,77.6,0,4100.0,340.0,8.0,1,2073600.0,3,True,True,3,7,2.0,16.0
5,True,True,False,2014.0,2,145.0,131.0,65.3,7.9,0,1,4.5,245.0,65.3,0,2000.0,110.0,4.0,1,518400.0,0,True,True,7,6,1.0,8.0
5,True,False,False,2014.0,2,160.0,143.0,71.7,7.8,0,1,5.0,294.0,67.2,0,2000.0,170.0,4.0,1,921600.0,0,True,True,7,6,1.0,4.0
5,True,False,False,2014.0,2,126.0,122.1,63.5,11.3,0,5,4.0,245.0,53.1,0,1500.0,70.0,2.0,10,384000.0,3,True,True,4,6,0.5,4.0
5,True,True,False,2014.0,2,124.0,139.8,68.8,6.5,2,1,5.0,441.0,71.7,0,2500.0,250.0,4.0,1,2073600.0,3,True,True,3,7,2.0,16.0
5,True,True,False,2014.0,2,115.0,131.2,65.3,7.8,0,5,4.5,245.0,65.2,0,2000.0,180.0,4.0,1,518400.0,0,True,True,7,6,1.0,8.0
5,True,False,False,2014.0,2,180.0,144.5,74.5,10.8,0,5,5.0,196.0,64.0,0,2100.0,100.0,2.0,1,409920.0,3,True,True,4,6,0.5,4.0
5,True,True,False,2014.0,2,620.0,257.4,175.9,9.9,1,1,10.1,149.0,65.3,0,6600.0,350.0,4.0,0,1024000.0,0,False,True,7,6,1.0,8.0
5,True,True,False,2014.0,2,115.0,131.2,65.3,7.9,0,1,4.5,245.0,65.2,0,2000.0,240.0,4.0,1,518400.0,0,True,True,7,6,1.0,8.0
5,True,False,False,2014.0,2,115.0,130.0,65.0,7.5,0,1,4.5,245.0,66.1,0,2000.0,250.0,4.0,1,518400.0,0,True,True,7,6,1.0,4.0
5,True,True,False,2014.0,2,329.0,214.4,120.7,7.9,0,1,8.0,189.0,71.7,0,4800.0,300.0,4.0,0,1024000.0,3,False,True,3,6,1.0,8.0
5,False,True,False,2014.0,2,239.0,183.5,103.9,7.2,0,1,7.0,323.0,74.5,0,5000.0,350.0,4.0,0,2304000.0,3,True,True,3,6,2.0,16.0
5,True,False,False,2014.0,2,145.0,132.5,67.0,9.3,0,5,4.5,218.0,62.9,0,1750.0,100.0,2.0,1,409920.0,0,True,True,7,6,0.5,4.0
5,True,False,False,2014.0,2,350.0,193.4,120.6,9.9,1,5,7.0,170.0,59.1,0,4100.0,160.0,4.0,1,614400.0,0,True,True,7,6,1.0,4.0
5,True,False,False,2014.0,2,120.0,132.6,65.5,6.5,0,1,4.7,312.0,70.1,0,2000.0,300.0,4.0,1,921600.0,0,True,True,7,1,2.0,16.0
5,True,True,False,2014.0,2,202.0,161.0,84.7,9.5,0,1,6.1,241.0,75.2,0,4050.0,330.0,4.0,1,921600.0,0,True,True,7,7,2.0,16.0
5,True,False,False,2013.0,2,123.0,123.3,63.2,11.1,0,5,4.0,233.0,58.4,0,1350.0,100.0,2.0,10,384000.0,3,True,True,4,6,0.5,4.0
5,True,False,False,2013.0,2,130.0,116.5,60.6,12.3,1,5,3.5,165.0,51.7,0,1350.0,60.0,2.0,7,153600.0,3,True,True,4,6,0.25,0.25
5,True,True,False,2013.0,2,150.0,139.5,71.5,9.3,0,1,5.0,294.0,69.1,0,2400.0,250.0,2.0,1,921600.0,0,True,True,7,6,1.0,8.0
5,True,False,False,2013.0,2,150.0,132.8,67.4,10.5,1,1,4.5,218.0,62.3,0,1730.0,110.0,2.0,1,409920.0,3,True,True,4,6,0.5,4.0
5,True,False,False,2013.0,2,155.0,142.5,72.8,9.0,1,1,5.0,294.0,66.4,0,2150.0,190.0,4.0,1,921600.0,5,True,True,4,6,2.0,8.0
5,True,False,False,2013.0,2,170.0,142.0,73.6,9.9,1,1,5.0,220.0,65.9,0,2150.0,150.0,4.0,1,518400.0,5,True,True,4,6,1.0,4.0
5,True,False,False,2013.0,2,155.0,134.0,66.8,9.9,1,1,4.5,245.0,62.4,0,1700.0,160.0,4.0,1,518400.0,0,True,True,7,6,1.0,4.0
5,True,False,False,2013.0,2,350.0,193.4,120.6,9.9,1,5,7.0,170.0,59.1,0,4100.0,150.0,2.0,1,614400.0,0,True,True,4,6,1.0,8.0
5,True,False,False,2013.0,2,335.0,193.8,121.3,9.5,1,1,7.0,170.0,58.7,0,4100.0,180.0,4.0,1,614400.0,4,True,True,6,6,1.0,8.0
5,True,False,False,2013.0,2,120.0,132.7,65.5,6.2,0,1,4.7,312.0,70.1,0,2000.0,230.0,4.0,1,921600.0,4,True,True,6,7,2.0,8.0
5,True,False,False,2013.0,2,130.0,124.5,63.8,11.2,1,1,4.0,233.0,57.3,0,1730.0,90.0,2.0,10,384000.0,0,True,True,7,6,0.5,4.0
5,False,True,False,2013.0,2,140.0,126.0,64.3,12.2,1,5,4.0,233.0,56.2,0,1650.0,120.0,2.0,10,384000.0,0,True,True,7,6,1.0,4.0
5,True,False,False,2013.0,2,120.0,117.0,62.0,12.4,1,5,3.5,165.0,50.3,0,1700.0,70.0,8.0,7,153600.0,0,True,True,7,6,0.25,0.5
5,True,True,False,2013.0,2,122.0,136.2,66.7,8.4,0,1,4.7,312.0,67.0,0,2420.0,210.0,4.0,1,921600.0,4,True,True,6,1,1.0,16.0
5,True,False,False,2013.0,2,145.0,134.0,67.5,10.5,1,1,4.5,330.0,60.2,0,2150.0,250.0,4.0,1,921600.0,4,False,True,6,6,1.0,8.0
5,True,True,False,2013.0,2,150.0,134.5,67.5,9.9,0,1,4.5,245.0,61.5,0,1950.0,260.0,4.0,1,518400.0,0,True,True,4,6,1.0,4.0
5,True,False,False,2013.0,2,140.0,125.2,65.2,12.0,1,1,4.0,233.0,55.8,0,1730.0,170.0,2.0,10,384000.0,0,True,True,7,6,0.5,4.0
5,True,False,False,2012.0,2,140.0,122.5,62.5,10.5,1,5,4.0,233.0,59.5,0,1500.0,180.0,8.0,10,384000.0,0,True,True,7,6,1.0,4.0
5,True,False,False,2013.0,2,130.0,124.5,63.7,10.5,1,1,4.0,233.0,57.4,12,1950.0,160.0,2.0,10,384000.0,0,True,True,7,6,0.5,4.0
5,True,False,False,2013.0,2,198.0,163.5,85.7,9.9,0,1,6.1,241.0,73.2,0,4050.0,230.0,4.0,1,921600.0,4,True,True,6,4,2.0,8.0
5,True,False,False,2013.0,2,170.0,140.0,71.0,9.4,0,1,5.0,441.0,69.3,0,3000.0,310.0,4.0,1,2073600.0,4,True,True,6,1,2.0,32.0
5,True,False,False,2013.0,2,150.0,134.0,67.0,9.9,1,1,4.5,218.0,62.2,0,1700.0,100.0,2.0,1,409920.0,0,True,True,7,6,0.5,4.0
5,True,False,False,2012.0,2,156.0,130.0,65.0,11.0,1,1,4.3,256.0,60.3,0,1930.0,200.0,8.0,1,518400.0,5,True,True,4,6,1.0,4.0
5,True,True,False,2013.0,2,620.0,257.4,175.9,9.9,1,1,10.1,149.0,65.3,0,6600.0,250.0,4.0,0,1024000.0,4,False,True,6,6,1.0,8.0
5,True,False,False,2012.0,2,125.0,116.8,61.0,11.7,1,5,3.5,165.0,51.2,0,1400.0,60.0,8.0,7,153600.0,0,True,True,7,6,0.25,0.25
5,True,False,False,2012.0,2,125.0,115.8,59.9,12.2,1,5,3.5,165.0,52.6,0,1400.0,100.0,8.0,7,153600.0,0,True,True,7,6,0.5,0.5
5,True,True,False,2012.0,2,135.0,132.5,65.4,9.9,1,0,4.3,256.0,58.8,0,2000.0,150.0,2.0,1,518400.0,0,True,True,7,6,1.0,4.0
5,True,False,False,2012.0,2,124.2,115.8,61.0,11.7,1,5,3.5,165.0,51.6,0,1400.0,50.0,8.0,7,153600.0,0,True,True,7,6,0.5,4.0
5,True,False,False,2012.0,2,145.0,134.0,67.5,10.5,1,1,4.5,245.0,61.7,0,1930.0,100.0,2.0,1,518400.0,0,False,True,7,6,0.75,4.0
5,True,False,False,2012.0,2,130.0,122.5,62.6,11.2,1,5,4.0,233.0,59.4,0,1500.0,110.0,2.0,10,384000.0,0,True,True,7,6,0.5,4.0
